"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,"Base Year",
"China, P.R.: Mainland","924","Gross domestic product, constant prices, purchasing power parity, per capita, percent change","NGDP_R_PPP_PC_PCH","Value","7.13688955588581","6.67353880879013","6.49229245036282","6.1552217948617","6.35168228486802","6.34829030484919","5.60007024693241","2.09433626612417","8.41276022943967","2.99158360109797","5.2813719645708","",
"Singapore","576","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","5.96265822342336","4.59960763420999","2.86157535741295","3.25991878059586","5.24951439997816","3.68021595467393","3.76589612675165","-6.77248686597584","1.17279200084877","0.441051920178157","3.09793626302819","",
"Kiribati","826","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","12.8519437951783","39.3813982267522","47.8273764559956","23.2501214817583","40.3695177533682","6.16609094838977","13.3862345920394","4.44328521632547","-11.2011209814213","-19.8308671938984","-11.9032936787384","",
"Fiji","819","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-0.0787839783198062","-3.48385402553465","-3.94305544257896","-5.69866251314345","-2.09436881348097","-4.3758734608612","-3.59846771215547","-7.99386474125185","-13.6128017500765","-12.3529593048832","-8.50289975125574","",
"Solomon Islands","813","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","3.7205720139918","2.33696410399895","1.18928707829249","-3.15545438610412","-0.908834621131664","1.48751106601281","-1.52406643778997","-2.43790339662994","-3.60937759976456","-4.12199121440165","-6.33374243794353","",
"China, P.R.: Mainland","924","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-0.836155368803879","-0.683024749774792","-2.54352795937123","-3.39191193845628","-3.40347177977032","-4.28349252626241","-6.10188032448469","-9.71811826635326","-6.04504200693258","-7.54353812986888","-6.87775308979098","",
"Samoa","862","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-3.81650560615686","-5.37618066055042","-3.78703313193623","-0.346326636350645","-1.9767510793946","0.0568952732354308","1.50702556109904","5.41714424820197","1.74468460533196","5.37260961977122","-2.04286042797403","",
"Bangladesh","513","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-2.85679487738731","-2.6189504910757","-3.28974475927752","-3.16291455834361","-4.16701397473384","-4.06846230463094","-5.40821916637457","-4.84044718653575","-3.60537344072152","-3.84823120804899","-5.63384466464672","",
"Brunei Darussalam","516","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","13.0253193752426","3.57574869703533","-14.5226837596645","-21.6804364412387","-10.3966650741987","-3.58710264583858","-9.65104380551456","-15.7660002800868","-8.01798148914024","0.267476737419847","-5.36637699397578","",
"Mongolia","948","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-0.927077627998655","-3.72539418515984","-5.04296588566781","-15.2949604395147","-3.7160473689144","2.85428533969669","1.00270854257312","-9.24040291352489","-3.0454359850209","0.786415988158928","0.272485944474194","",
"China, P.R.: Hong Kong","532","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","1.00755815478052","3.59204263001614","0.59505355615841","4.38747084239924","5.49275062605797","2.34997193686672","-0.582624182239262","-9.22952458693188","0.0081132922111166","-7.13822606505769","-3.88947001626709","",
"Indonesia","536","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-2.21677129040238","-2.14566747348386","-2.60350579694307","-2.48627391788306","-2.50906087780066","-1.80555819504007","-2.16121319768958","-6.09596643048273","-4.54002075425742","-2.3410096409079","-2.58508369653097","",
"Timor-Leste, Dem. Rep. of","537","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-14.3674087112637","-37.5282304174655","-33.1181150011356","-55.4060916840297","-33.5449559288313","-26.7689351823135","-25.4886870634085","-18.9360182245596","-19.470542210696","-26.6465798156596","-41.5384033030466","",
"Maldives","556","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-3.48684102989284","-2.41818957406363","-6.54776560639629","-9.99756096782188","-3.06062117046926","-5.2696816097587","-6.68092473418152","-23.5052241308366","-13.7984295697538","-12.0145898354113","-8.57442930590018","",
"Sri Lanka","524","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-5.00473416720414","-5.99164460388711","-6.63896311113689","-4.99748145902739","-5.09819793388886","-4.95552547320748","-7.51922790560208","-12.0604503880421","-11.6360058157214","-10.3864687337776",,"",
"Nepal","558","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","1.57395431972356","1.34723327242561","0.577216036921517","1.16793542509531","-2.68906261390713","-5.83336514994775","-4.98709823533068","-5.36391864036703","-4.04937750644973","-3.30179505787649","-4.51881411353335","",
"Bhutan","514","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-5.03307910445543","2.92680518579393","-0.199832818404804","-1.93494733747543","-4.82181866089839","-1.6049773817197","-1.58625007933645","-1.92977302929798","-6.1876071349182","-7.54677240010252","-8.76323828479137","",
"Cambodia","522","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-2.61631911399934","-1.64267292148762","-0.646041445910049","-0.299682117878248","-0.774433653512618","0.661321757605734","2.96316555958476","-3.40057590759701","-7.06464798322931","-4.10008285186393","-4.98926311791089","",
"Marshall Islands, Republic of","867","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-0.232673053752213","3.26369264407117","2.81053979324881","3.88244129016935","4.41311060411911","2.53454630835918","-1.78336877939776","2.39914528646927","0.743046580553367","-2.80204676623036","-1.98723662242798","",
"Tonga","866","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-1.30414608408744","6.39671251730242","-2.75149162504086","1.4686983104847","3.57554918461817","2.92574052734341","3.16480185229582","5.37808922490192","-0.959448171074624","-0.71100114372378","-1.13181539606665","",
"Australia","193","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-2.81129426705463","-2.91860744714343","-2.78831294387059","-2.42264657484244","-1.71849436251712","-1.25993298026629","-4.40751379795398","-8.73800743249963","-6.26131477513717","-3.30186513584113","-3.05272058652366","",
"India","534","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-6.99961819625549","-7.07106856294053","-7.20508420425113","-7.12000971449934","-6.22723569400657","-6.37581545890431","-7.69407272034497","-12.8800987698898","-9.64565557622604","-9.59471134425391","-8.89540449324011","",
"Palau","565","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","0.73924251793845","3.57218087106828","5.08938603964968","3.51864409322843","4.75951601070971","6.18812086177745","-0.373435737808955","-9.56294489832537","-16.291219466683","-10.1271398008939","-6.02636911923744","",
"Korea, Republic of","542","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","0.826348703428101","0.600667080846283","0.521646175161657","1.64592921470357","2.18810477670022","2.56301718608624","0.371785246241604","-2.23308161656188","-0.0199839934969961","-0.924120582817448","-0.042284141215058","",
"Japan","158","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-7.61137297656028","-5.61605177684132","-3.67778966471164","-3.59960952640932","-3.09881335736874","-2.47140785236012","-3.04464386696872","-9.06406886961993","-6.15814975191093","-7.82036077890399","-6.38250472020286","",
"Thailand","578","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","0.515540593751396","-0.800922330686012","0.13237768014578","0.56943005296401","-0.424881961436611","0.064059624990953","-0.815543585457425","-4.70882809194208","-7.03104003522522","-5.52527473240311","-3.14042479844684","",
"Taiwan Province of China","528","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-3.24238548949834","-2.72488984077749","-1.78237400938108","-2.19267221149435","-2.02205740354335","-1.86588725638728","-1.7759986001449","-2.91655102175994","-2.05903717620407","-0.496375426909638","-0.476375426909629","",
"Philippines","566","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","0.221229828119164","0.799136299971424","0.479772016371302","-0.831189869860145","-0.751565458330372","-1.4836646491983","-1.46375001007487","-5.54321092395881","-6.30852060731173","-5.23658445753273","-4.19302232560554","",
"Lao People's Democratic Republic","544","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-4.03067423094083","-3.13223138335007","-5.57036460109101","-4.85281255114815","-5.50867160536596","-4.66321493900816","-3.34597829105553","-5.59554809089564","-1.2895013492327","-1.63247355866859","-3.35090897164581","",
"Micronesia, Federated States of","868","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","2.86294393594536","11.1252498990842","10.3449557432097","7.25571282248945","14.240713306647","24.2250052848313","18.443337900573","6.04461377659758","1.07855964252085","1.59594844782606","1.36705276075529","",
"New Zealand","196","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-1.29170302230446","-0.339127980341369","0.362429709698571","0.975345485629447","1.35546639009076","1.26790035304851","-2.50888884024479","-4.36282517759461","-3.44224650393473","-4.18043669994414","-3.82771095748396","",
"Papua New Guinea","853","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-6.86973161820881","-6.26502418314879","-4.54972147661848","-4.74622004031295","-2.47470941002085","-2.57969711560959","-4.43134142448009","-8.85232886019064","-6.78596417734766","-5.43593459440706","-4.34063200439674","",
"Vanuatu","846","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-0.245634101433912","1.43789244364412","-8.99745808001983","-0.741912865446773","-1.2000853628977","6.25501131266622","2.81116798510935","-1.94721192425354","2.32830844336471","-6.60199851575219","-6.16300131235479","",
"Myanmar","518","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-1.69836675923343","-1.31529476901437","-2.78319262372441","-3.86796119811273","-2.85795897523783","-3.40240760845457","-3.90654813264861","-5.61008686138477","-11.0160491513159","-5.19261654697759","-4.78506382656452","",
"Malaysia","548","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-3.47822783217257","-2.62843746972535","-2.54588436629695","-2.6028737562113","-2.41182916502321","-2.64466840988216","-2.00979944973948","-4.89901269393512","-5.77172716755189","-5.30020888230741","-4.84329395452347","",
"Vietnam","582","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","-5.96402579775735","-5.01668899607864","-4.9832236829024","-3.16397078159156","-1.96400658670943","-1.02105230846952","-0.396740695209025","-2.86116551034538","-3.4333307801313","-2.47621136884923","-3.31076650494005","",
"Tuvalu","869","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","26.0526034409639","3.26182857038603","14.719872780723","27.4750680155406","2.09519335782381","30.3853300731468","-1.06542746960916","13.8810194628313","-13.8470300934068","11.271782116807","-5.74811306404124","",
"China, P.R.: Macao","546","General government net lending/borrowing, percent of fiscal year GDP","GGXCNL_GDP","Value","26.9861133361021","24.1603885853925","13.8171481210315","11.414560655481","13.2589096480601","13.3030045399578","14.4079054262609","-21.3125460714802","-17.5194368753715","-35.9449641095798","-12.416589937541","",
